f_id,f_name,settlement_date,CT_Area,Owned_Leased,Species_Rich,Purchase_Price,Planting_Year,Arch_Sites,Fish_Spawning,Reg_Success
478,Falshaw,9/09/2022,1689.3024,Owned,80,"$1,713,650.97",1988,FALSE,TRUE,93
2,Klaesson,30/08/2022,2138.9972,Leased,19,"$5,163,449.78",2006,TRUE,TRUE,95
934,Capel,29/04/2022,1386.8305,Leased,58,"$4,687,627.68",1992,TRUE,FALSE,95
530,Perview,9/08/2022,2718.1706,Owned,68,"$6,942,899.63",1992,FALSE,FALSE,93
232,Gorch,22/08/2022,68.197,Owned,12,"$6,695,277.46",2012,FALSE,TRUE,84
243,Zaczek,19/08/2022,189.5661,Owned,8,"$6,794,508.12",2012,FALSE,TRUE,95
236,Hathway,21/12/2021,823.945,Leased,80,"$7,406,210.71",2001,FALSE,TRUE,78
614,Brunsen,12/06/2022,1140.4649,Owned,72,"$4,538,894.31",1987,TRUE,FALSE,92
461,Boreland,25/04/2022,1851.2034,Leased,89,"$4,838,827.71",2003,FALSE,FALSE,81
787,McElory,25/03/2022,152.6378,Leased,50,"$1,646,951.50",2008,FALSE,TRUE,89
580,Martensen,30/06/2022,2466.8698,Owned,54,"$4,533,008.49",1954,TRUE,TRUE,92
823,Hrinishin,8/12/2022,2420.4434,Owned,67,"$8,922,294.98",2009,FALSE,TRUE,78
898,Pidwell,27/09/2022,2271.87,Leased,26,"$583,627.31",2005,FALSE,TRUE,91
782,Rishbrook,31/03/2022,2392.8961,Leased,14,"$5,863,167.77",1990,FALSE,TRUE,86
944,Frick,14/03/2022,2235.0329,Owned,32,"$2,088,344.48",2003,FALSE,FALSE,84
3,Sibun,10/04/2022,1564.7868,Leased,16,"$4,212,935.13",2009,FALSE,TRUE,89
497,Bentjens,18/07/2022,843.2179,Owned,22,"$9,818,378.06",2005,FALSE,TRUE,108
282,Pickless,21/10/2022,494.327,Leased,34,"$8,766,177.83",2009,FALSE,TRUE,78
281,Nansom,16/01/2022,1413.3292,Leased,28,"$591,264.77",2005,TRUE,TRUE,95
301,Bouette,20/07/2022,85.5647,Leased,15,"$4,009,871.50",2006,TRUE,FALSE,88
728,Barwise,11/09/2022,297.0085,Leased,56,"$9,894,752.89",2012,TRUE,FALSE,92
48,Sarson,10/10/2022,1087.5305,Leased,85,"$452,761.54",2001,TRUE,TRUE,107
577,Olekhov,26/12/2021,2988.0128,Owned,73,"$7,091,230.43",2001,TRUE,FALSE,85
310,Gotthard.sf,6/05/2022,2655.0648,Owned,9,"$3,158,424.75",1995,TRUE,FALSE,101
98,Ferenc,8/11/2022,63.9213,Leased,2,"$544,492.11",1998,TRUE,TRUE,108
719,Hills,14/02/2022,1529.0416,Leased,60,"$9,544,014.71",1989,FALSE,FALSE,85
732,Pietri,10/01/2022,346.5524,Leased,69,"$3,609,480.99",2009,FALSE,FALSE,94
514,Gumery,10/11/2022,349.7944,Owned,48,"$369,800.60",2010,FALSE,FALSE,63
97,McLeish,18/02/2022,2119.1185,Owned,65,"$2,500,067.62",1998,FALSE,TRUE,90
130,Waycot,16/05/2022,2797.6439,Owned,10,"$9,673,154.70",1998,FALSE,FALSE,80
908,Godding,6/02/2022,824.9597,Leased,57,"$7,268,314.57",2012,TRUE,TRUE,82
275,Radden,22/01/2022,943.9631,Leased,89,"$7,314,374.80",2000,FALSE,TRUE,88
231,Deshorts,30/05/2022,156.5914,Owned,43,"$8,271,365.64",1989,FALSE,TRUE,92
950,Connah,6/12/2022,2590.5683,Owned,46,"$8,952,920.96",2011,TRUE,FALSE,81
879,Cumberpatch,11/03/2022,1072.9121,Owned,12,"$7,492,652.79",2003,FALSE,TRUE,92
850,Saveall,19/06/2022,821.4151,Leased,69,"$3,563,420.40",2008,FALSE,TRUE,99
828,Ailsbury,13/04/2022,1472.5801,Leased,72,"$2,251,377.42",2007,FALSE,FALSE,86
538,Plumstead,25/08/2022,994.9816,Leased,17,"$7,224,959.21",2009,FALSE,TRUE,82
814,Stithe,26/07/2022,510.5637,Owned,24,"$6,161,030.81",1989,FALSE,FALSE,93
46,Fills,20/04/2022,1317.1614,Leased,98,"$2,050,884.33",2011,FALSE,FALSE,89
711,Gouda,16/07/2022,1118.9471,Owned,1,"$80,528.25",2010,FALSE,TRUE,93
758,Harbidge,14/06/2022,1838.1546,Leased,40,"$3,926,397.56",1997,FALSE,TRUE,75
532,Jantzen,22/12/2021,1066.9369,Leased,51,"$1,849,546.66",2006,TRUE,FALSE,83
666,MacGilpatrick,9/11/2022,2464.9466,Leased,4,"$374,359.97",2010,TRUE,TRUE,93
975,Phythean,26/08/2022,749.2856,Leased,74,"$5,365,100.75",1986,FALSE,TRUE,78
337,Capper,10/10/2022,897.6606,Leased,2,"$9,361,543.86",1984,FALSE,TRUE,93
709,Whatley,7/03/2022,1408.6127,Leased,78,"$8,550,879.30",2009,FALSE,FALSE,83
992,Pitt,1/01/2022,2835.3808,Owned,36,"$5,240,468.64",2008,TRUE,FALSE,85
172,Triplett,15/03/2022,874.2888,Owned,64,"$6,368,886.39",2011,FALSE,TRUE,84
614,Ding,15/01/2022,2650.3072,Leased,45,"$9,829,861.82",2001,TRUE,FALSE,91
474,Daughton,8/11/2022,552.3917,Owned,20,"$1,462,478.57",2001,FALSE,TRUE,91
604,Cramp,28/12/2021,2930.6073,Owned,97,"$9,569,139.97",2006,TRUE,TRUE,90
90,Anthoney,17/02/2022,2946.859,Leased,56,"$5,556,351.31",2010,FALSE,TRUE,76
682,Vail,23/03/2022,735.9359,Leased,52,"$1,021,727.04",2008,FALSE,TRUE,91
401,Kibel,10/01/2022,1637.8129,Owned,18,"$4,931,985.62",2010,TRUE,FALSE,90
824,Rochford,18/03/2022,1072.9661,Leased,24,"$3,184,257.07",2011,FALSE,TRUE,81
791,Lowensohn,26/06/2022,2441.0831,Leased,12,"$1,687,591.78",1997,TRUE,FALSE,93
244,Colebrook,13/05/2022,2478.2391,Owned,34,"$1,894,865.82",2010,FALSE,TRUE,89
595,Jansema,22/09/2022,125.8683,Owned,27,"$4,497,805.93",2008,TRUE,FALSE,82
805,Rogers,7/05/2022,891.6459,Leased,54,"$9,457,480.55",1987,TRUE,FALSE,80
811,Brouncker,1/03/2022,778.8473,Owned,91,"$2,737,384.45",2009,TRUE,FALSE,80
115,Oldknowe,29/07/2022,204.3116,Leased,24,"$7,613,130.44",1993,TRUE,TRUE,90
616,Chasen,25/02/2022,2300.7816,Owned,35,"$8,926,139.16",2005,FALSE,FALSE,96
782,Baynton,23/11/2022,1845.7472,Owned,9,"$8,908,849.71",2007,TRUE,FALSE,93
799,Goater,13/07/2022,868.7338,Leased,70,"$2,942,966.74",1993,TRUE,TRUE,91
953,Ferrone,26/07/2022,608.4216,Owned,89,"$7,638,036.69",1992,FALSE,TRUE,77
718,Creany,5/02/2022,230.2159,Owned,44,"$9,973,269.65",2009,FALSE,TRUE,99
625,Landa,26/01/2022,1851.8544,Leased,27,"$1,617,512.78",2010,FALSE,FALSE,102
801,Oxnam,2/04/2022,2783.938,Leased,13,"$1,362,468.15",1995,FALSE,TRUE,105
733,Balstone,31/12/2021,2609.2652,Leased,55,"$8,520,362.01",2004,TRUE,TRUE,89
359,Mussetti,23/03/2022,714.8292,Owned,9,"$6,487,589.60",1996,FALSE,FALSE,74
896,Hugett,2/09/2022,978.2327,Leased,78,"$5,690,345.60",1993,TRUE,TRUE,99
61,Buckam,10/10/2022,52.932,Leased,73,"$3,105,757.09",2004,TRUE,TRUE,105
894,Binks,27/11/2022,733.7608,Leased,68,"$9,800,643.35",1998,TRUE,FALSE,101
598,Fawlks,16/09/2022,2869.6907,Leased,13,"$6,428,946.62",2003,TRUE,TRUE,89
266,Langran,29/12/2021,1998.8104,Owned,7,"$244,786.69",2009,FALSE,TRUE,88
301,Terbrug,5/03/2022,1444.5178,Leased,27,"$21,217.65",1990,TRUE,TRUE,80
726,Smeuin,3/03/2022,1610.5821,Owned,100,"$833,102.72",2005,FALSE,FALSE,80
873,Moreside,9/05/2022,1173.7564,Owned,67,"$5,670,007.36",1993,TRUE,TRUE,94
778,Heminsley,3/02/2022,2056.7501,Owned,51,"$2,030,616.85",2010,FALSE,FALSE,88
554,Warcup,26/02/2022,342.2591,Leased,20,"$1,128,967.33",2011,FALSE,TRUE,93
565,Denis,15/04/2022,495.0381,Owned,65,"$6,671,115.90",2013,TRUE,TRUE,93
826,Mulloch,24/09/2022,321.7756,Owned,47,"$8,572,386.01",1992,FALSE,FALSE,87
704,Rutgers,15/11/2022,2620.5381,Owned,12,"$7,205,455.85",1999,FALSE,FALSE,93
867,Fries,19/09/2022,2575.5181,Owned,28,"$4,455,469.92",2000,TRUE,TRUE,98
153,Joust,3/07/2022,2977.3718,Owned,65,"$2,593,475.57",1998,TRUE,FALSE,88
413,Pococke,12/06/2022,2228.7035,Owned,83,"$8,574,656.51",2006,FALSE,FALSE,90
187,Bascomb,17/04/2022,1556.8158,Leased,14,"$8,500,308.15",1996,TRUE,TRUE,96
394,Hansill,9/03/2022,799.9277,Owned,30,"$8,888,247.68",2008,TRUE,TRUE,89
161,Kielty,1/11/2022,838.4817,Leased,4,"$2,987,505.24",1994,FALSE,FALSE,91
742,Castellini,28/08/2022,541.4403,Leased,100,"$7,429,071.94",2009,TRUE,FALSE,92
639,Dacks,13/09/2022,2885.977,Owned,14,"$3,584,667.81",2007,FALSE,FALSE,88
947,Phipard-Shears,17/08/2022,690.5752,Owned,1,"$5,768,061.52",1995,TRUE,FALSE,90
23,Burgis,21/04/2022,807.1993,Leased,15,"$2,246,473.20",1996,TRUE,FALSE,91
550,Brownsworth,9/04/2022,1018.1558,Owned,15,"$6,498,675.22",2010,FALSE,TRUE,90
482,Noell,25/05/2022,2198.6366,Leased,86,"$9,622,040.00",1998,FALSE,FALSE,92
114,Downing,23/12/2021,1819.0079,Leased,82,"$1,461,273.94",1992,TRUE,TRUE,87
956,Lassell,18/01/2022,1150.6866,Owned,20,"$9,171,952.57",1992,TRUE,FALSE,100
962,Sturton,29/09/2022,734.705,Leased,68,"$8,979,442.89",2007,TRUE,TRUE,94
569,Berthomieu,20/11/2022,1875.8906,Leased,13,"$4,246,078.67",1995,TRUE,TRUE,82
523,MacMaster,27/05/2022,348.0278,Owned,44,"$1,004,350.09",2009,TRUE,FALSE,78
162,Whitland,2/05/2022,2064.0172,Owned,6,"$5,546,903.64",1986,TRUE,TRUE,113
430,Glanville,7/10/2022,2556.9934,Owned,32,"$9,121,272.60",1999,TRUE,FALSE,77
346,Bernadzki,18/10/2022,1717.1514,Leased,26,"$2,526,442.15",1986,TRUE,TRUE,85
239,Waymont,20/12/2021,2174.9143,Owned,4,"$9,692,347.08",1989,FALSE,TRUE,76
922,Krimmer,13/12/2022,2103.916,Leased,57,"$6,010,252.90",1999,TRUE,FALSE,78
341,Brandolini,18/04/2022,1450.2918,Leased,97,"$8,542,185.78",1989,TRUE,TRUE,88
397,Claris,4/06/2022,46.0663,Leased,95,"$3,348,922.29",2012,FALSE,FALSE,87
649,Orrey,24/11/2022,1314.634,Owned,8,"$3,400,040.20",1986,TRUE,FALSE,78
498,Wiggans,20/03/2022,1897.9164,Leased,85,"$1,287,405.52",2013,TRUE,TRUE,99
27,Brougham,13/10/2022,994.0807,Owned,9,"$8,418,873.35",2010,TRUE,FALSE,112
352,Marshman,10/11/2022,2802.6444,Owned,42,"$6,989,338.73",1993,TRUE,FALSE,87
191,Matzl,14/12/2022,1324.8362,Leased,20,"$3,745,016.90",1985,TRUE,FALSE,82
960,Ellam,11/05/2022,2873.3312,Owned,67,"$4,236,012.39",2010,FALSE,TRUE,96
927,Birdseye,8/12/2022,1458.23,Leased,3,"$5,760,520.15",2012,TRUE,TRUE,105
122,Finlan,8/09/2022,2559.6823,Owned,47,"$7,521,845.01",2007,TRUE,TRUE,85
943,Goodsall,20/12/2021,330.057,Leased,3,"$2,398,782.78",1993,TRUE,FALSE,90
206,Paye,9/05/2022,992.3488,Leased,18,"$3,740,950.43",2003,TRUE,TRUE,76
320,Leather,14/08/2022,1273.3771,Owned,17,"$7,411,856.81",2005,FALSE,TRUE,78
831,Eassom,4/11/2022,2091.7966,Owned,68,"$1,373,766.69",2002,TRUE,FALSE,69
708,Ianilli,13/08/2022,2300.9595,Owned,35,"$6,445,066.98",1994,TRUE,FALSE,93
946,Mac Giany,28/06/2022,1059.9207,Owned,96,"$1,790,062.15",2002,FALSE,FALSE,76
148,Dumbrill,2/11/2022,2708.3476,Leased,18,"$5,118,588.39",1996,TRUE,TRUE,83
113,Steers,14/08/2022,1051.1332,Leased,20,"$9,143,691.35",2012,FALSE,TRUE,99
130,Hungerford,21/04/2022,1710.557,Owned,91,"$5,342,117.81",2010,FALSE,FALSE,84
766,Fassum,16/07/2022,2452.785,Owned,83,"$8,794,301.06",1993,TRUE,FALSE,106
228,Tixier,6/03/2022,1967.7753,Leased,25,"$204,780.62",2007,FALSE,TRUE,102
459,Cianelli,12/02/2022,906.1697,Leased,42,"$5,854,397.29",2008,TRUE,FALSE,81
226,Hoofe,10/02/2022,182.6214,Leased,94,"$7,757,965.93",1989,TRUE,TRUE,81
800,Anniwell,20/06/2022,2210.3022,Owned,59,"$8,707,842.74",1995,FALSE,TRUE,95
133,Harbin,26/12/2021,924.2251,Owned,46,"$6,920,537.45",2007,TRUE,TRUE,93
22,Renison,25/01/2022,1941.8779,Owned,52,"$6,960,750.21",2011,FALSE,TRUE,94
146,Longbone,18/11/2022,2175.4061,Owned,28,"$1,509,276.63",2007,FALSE,TRUE,79
766,Naire,14/10/2022,1856.8833,Owned,62,"$9,957,907.77",2003,FALSE,FALSE,96
717,Maclean,14/06/2022,330.5143,Owned,32,"$4,742,065.29",1985,TRUE,TRUE,83
416,Gilks,9/04/2022,2080.5242,Leased,8,"$2,533,367.98",1993,FALSE,FALSE,90
510,Topling,6/09/2022,345.4961,Owned,55,"$6,164,372.61",1995,TRUE,TRUE,101
166,Heyns,25/10/2022,1886.2249,Leased,14,"$55,725.69",2003,TRUE,FALSE,93
817,McCreadie,17/03/2022,2466.7318,Owned,40,"$596,086.67",2006,FALSE,TRUE,101
110,Roalfe,26/12/2021,1325.3143,Leased,24,"$9,554,848.78",2006,FALSE,TRUE,82
170,Woodings,29/03/2022,1408.872,Leased,39,"$3,451,982.50",2005,TRUE,TRUE,85
303,Coggon,27/01/2022,1964.6314,Owned,19,"$2,450,594.43",1994,FALSE,FALSE,83
431,McComb,13/01/2022,1558.7582,Leased,91,"$7,849,092.97",1991,TRUE,FALSE,98
553,Pollock,13/10/2022,2970.8652,Owned,7,"$3,746,470.90",2011,TRUE,TRUE,105
564,Buckner,20/02/2022,1316.9494,Leased,87,"$843,364.52",1992,FALSE,TRUE,92
787,St Ange,14/08/2022,472.3923,Leased,28,"$1,004,268.52",1996,FALSE,TRUE,94
871,Tregent,17/10/2022,211.7565,Owned,5,"$1,674,087.23",2008,FALSE,FALSE,87
395,Babalola,8/07/2022,84.2582,Owned,83,"$9,621,863.54",2003,FALSE,TRUE,75
119,Nairne,15/05/2022,93.0288,Owned,14,"$3,960,561.73",2000,FALSE,TRUE,89
708,Tosspell,24/12/2021,1534.1531,Owned,97,"$713,426.11",1994,FALSE,TRUE,103
482,Blaby,20/04/2022,669.3034,Leased,50,"$1,218,457.24",2005,FALSE,TRUE,98
904,Quartermain,27/10/2022,1451.5476,Leased,11,"$5,882,760.61",2001,FALSE,FALSE,90
979,Copyn,13/04/2022,467.2104,Leased,25,"$4,909,336.58",2008,FALSE,TRUE,91
99,Bridgeland,26/01/2022,2626.9586,Leased,33,"$6,757,576.59",1998,TRUE,FALSE,94
332,Falconar,9/06/2022,2755.0744,Leased,6,"$1,386,426.58",2006,FALSE,TRUE,86
634,Kabsch,24/10/2022,2651.2445,Owned,36,"$7,413,565.28",1986,TRUE,TRUE,82
448,Zavittieri,4/05/2022,193.525,Leased,22,"$3,438,541.97",2010,FALSE,TRUE,99
128,Meers,26/03/2022,1367.8832,Owned,28,"$5,206,598.42",1999,TRUE,FALSE,76
481,Stickles,25/03/2022,1734.3181,Owned,2,"$5,173,183.36",1992,TRUE,FALSE,95
517,Shuttlewood,7/11/2022,118.4979,Leased,32,"$4,886,359.38",2007,FALSE,FALSE,114
576,Learoid,21/12/2021,1511.5283,Owned,82,"$2,638,933.76",2009,TRUE,TRUE,96
236,Stitfall,22/09/2022,1830.3581,Owned,100,"$3,947,710.12",1998,FALSE,TRUE,83
322,Arlt,10/04/2022,2265.3696,Leased,25,"$909,512.44",2009,FALSE,TRUE,93
661,MacDowall,1/11/2022,2516.0358,Owned,70,"$6,812,876.58",1986,FALSE,FALSE,91
585,O'Toole,7/12/2022,431.7101,Owned,81,"$9,073,769.92",1994,TRUE,FALSE,96
923,Rupke,18/08/2022,2415.0932,Owned,68,"$7,217,104.82",1992,TRUE,FALSE,93
325,Sancias,19/02/2022,1004.5649,Leased,56,"$5,657,609.20",2009,FALSE,TRUE,97
317,Sweed,5/08/2022,602.5654,Owned,59,"$2,720,690.91",1998,FALSE,FALSE,99
158,Arghent,13/11/2022,767.6932,Leased,2,"$7,552,836.24",1995,TRUE,FALSE,97
266,Nightingale,25/12/2021,2898.9861,Owned,95,"$3,746,433.94",1996,FALSE,TRUE,97
67,Rablin,25/09/2022,1001.3333,Owned,89,"$7,766,984.70",1993,FALSE,TRUE,85
660,Ashforth,25/10/2022,2082.0101,Owned,85,"$6,177,421.01",1999,FALSE,TRUE,85
141,Faithfull,1/01/2022,377.2645,Owned,90,"$8,701,219.97",2002,FALSE,FALSE,84
485,Beaten,16/09/2022,1699.4744,Owned,26,"$5,983,729.74",2000,TRUE,TRUE,99
310,Marnane,21/09/2022,1471.854,Owned,72,"$8,941,148.83",2011,TRUE,TRUE,91
302,Andrews,8/07/2022,2013.7774,Leased,47,"$4,126,451.24",2003,FALSE,TRUE,99
706,Biasio,8/04/2022,1086.0653,Owned,41,"$17,566.13",1999,TRUE,TRUE,87
603,Parkhouse,4/01/2022,287.9388,Leased,32,"$7,153,864.45",1997,FALSE,FALSE,69
329,Giovanizio,23/10/2022,1433.6984,Owned,59,"$6,983,325.84",1996,FALSE,TRUE,80
